,nickname,rating,title,voice,author,review,created,publish
1259,세피로트,80,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,여행이라...,2020.10.03,자음과 모음
1260,던힐발란스,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,목소리 차분하니 너무 좋아요,2020.10.03,자음과 모음
1261,mamor,80,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.03,자음과 모음
1262,part2,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 듣고 갑니다,2020.10.03,자음과 모음
1263,오소리로소이다,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,성진환씨가 이런일도 하시는군요,2020.10.03,자음과 모음
1264,문스타키온느,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋은 오디오북이네요~~~,2020.10.03,자음과 모음
1265,물난리,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋습니다,2020.10.03,자음과 모음
1266,홍홍37,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.03,자음과 모음
1267,사유의거처,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.03,자음과 모음
1268,thestone,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요 ㅎ,2020.10.03,자음과 모음
1269,제발인천강등가즈아,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,재밌어요,2020.10.03,자음과 모음
1270,아산둔포황소야,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.03,자음과 모음
1271,시즈루,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,나를 사랑하자-늘 그려려고하는데 잘안되요,2020.10.03,자음과 모음
1272,펨네아냥,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요~,2020.10.03,자음과 모음
1273,donggrami,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,감사합니다~,2020.10.03,자음과 모음
1274,pjm5249,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,감사합니다,2020.10.03,자음과 모음
1275,chem1,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,굳굳굳,2020.10.03,자음과 모음
1276,알렉스퍼기,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,판타스틱하네요,2020.10.03,자음과 모음
1277,아도르,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋습니다,2020.10.03,자음과 모음
1278,미들점퍼,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.03,자음과 모음
1279,200990,60,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,"내가 나의 손을 잡고
나의 길을 내가 걷는다.
........",2020.10.03,자음과 모음
1280,뜬구름0,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들어볼게요,2020.10.03,자음과 모음
1281,lesmise,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,감사합니다,2020.10.03,자음과 모음
1282,팬티도둑엄준식,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들을게요,2020.10.03,자음과 모음
1283,나이스가이72,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋습니다.,2020.10.03,자음과 모음
1284,노략질약탈,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요!!,2020.10.03,자음과 모음
1285,pknu80,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,재미있어요,2020.10.03,자음과 모음
1286,완벽완전팟방,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,아주 잘 들었습니다,2020.10.03,자음과 모음
1287,링엇,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.03,자음과 모음
1288,uoiu,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,성진환님 목소리가 청량하니 넘 좋네요^^,2020.10.03,자음과 모음
1289,샤라샤,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.03,자음과 모음
1290,킹탄오브터갓스코,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,굿,2020.10.03,자음과 모음
1291,누커스,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,굿,2020.10.03,자음과 모음
1292,biotite,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,재밌어요 유익합니다,2020.10.03,자음과 모음
1293,이좃까야,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,나를 사랑하자,2020.10.03,자음과 모음
1294,숫사슴,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,지당하신 말씀,2020.10.03,자음과 모음
1295,어깨깡패님,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,나의 중요성 잊지맙시다!,2020.10.03,자음과 모음
1296,자라32,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,다시한번 생각해 보는 기회가 되었네요,2020.10.03,자음과 모음
1297,삿포로콘칩,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋습니다~,2020.10.03,자음과 모음
1298,lennonian,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,나의 중요성,2020.10.03,자음과 모음
1299,별아사랑해,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.03,자음과 모음
1300,initialj,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,아주  좋습니다.,2020.10.03,자음과 모음
1301,하마놈,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었어요,2020.10.03,자음과 모음
1302,동화고덕배,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋다,2020.10.03,자음과 모음
1303,gianis,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,새로운 여행기네요,2020.10.02,자음과 모음
1304,슬로우볼,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,재밌습니다  ㅎㅎ,2020.10.02,자음과 모음
1305,싱글벙글영진,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,참좋네요,2020.10.02,자음과 모음
1306,86Asia,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋은내용감사합니다,2020.10.02,자음과 모음
1307,sainten,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,사랑하는 나에게 들려주고픈,2020.10.02,자음과 모음
1308,realbuy,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,"아이럽미 
쏘머치",2020.10.02,자음과 모음
1309,greathogoo,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었습니다,2020.10.02,자음과 모음
1310,heatty,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,러브유어셀프,2020.10.02,자음과 모음
1311,설원의늑대,90,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들았습니다,2020.10.02,자음과 모음
1312,나의예쁜삶,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,성진환님의 목소리도 편안하고 내용도 좋네요,2020.10.02,자음과 모음
1313,비스트마린,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.02,자음과 모음
1314,심사쑥꼬,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,기대됩니다 기대,2020.10.02,자음과 모음
1315,4주8자,10,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,기대,2020.10.02,자음과 모음
1316,벙직,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들어볼게요,2020.10.02,자음과 모음
1317,밤턴소년단,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,고맙습니다.,2020.10.02,자음과 모음
1318,ozimgibi,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었습니다~!,2020.10.02,자음과 모음
1319,매관magic,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,성진환 화이팅,2020.10.02,자음과 모음
1320,니체짱,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들어볼게요,2020.10.02,자음과 모음
1321,개털,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,조아요,2020.10.02,자음과 모음
1322,애국보수끝년,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋은내용입니다,2020.10.02,자음과 모음
1323,truthy,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,의미있는 글을 소리로 듣다,2020.10.02,자음과 모음
1324,천마돌이,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,재미있게 들었습니다.,2020.10.02,자음과 모음
1325,오중사V2,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,차분한 분위기가와 목소리가 너무 좋아요,2020.10.02,자음과 모음
1326,미다진구,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,나 조차 나를 사랑하지 못하고♥ 응원합니다  성진화님 목소리  따뜻합니다 전달력도  좋아요,2020.10.02,자음과 모음
1327,으랏찻차,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,성진환씨 목소리 오랫만에 들으니 반갑네요.,2020.10.02,자음과 모음
1328,웅크린냥이,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,굿~,2020.10.02,자음과 모음
1329,호드도어,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,스스로노력하기사랑하기쉬해,2020.10.02,자음과 모음
1330,뚜엉장2003,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,위로 공감 굿,2020.10.02,자음과 모음
1331,hamsik,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,스윗스로우때 좋아하는 분이었는데 잘 들었습니다,2020.10.02,자음과 모음
1332,HawaiiZoa,80,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,여행...가고 싶어지네요,2020.10.02,자음과 모음
1333,구구구통닭,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었어요,2020.10.02,자음과 모음
1334,ksmpers,60,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,솔직히 별로에요,2020.10.02,자음과 모음
1335,ㄱㄹㄴㅁ,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었어요,2020.10.02,자음과 모음
1336,흥칫뿡꽥,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,여행가고 싶네요..,2020.10.02,자음과 모음
1337,찾길바래,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,여행가고싶다,2020.10.02,자음과 모음
1338,sksacyhpar,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.02,자음과 모음
1339,후크캡,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,목소리가 좋아요.,2020.10.02,자음과 모음
1340,다인짱의비상구,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,내 자신에 대해 다시한번 생각해 볼수 있는 시간이 되길,2020.10.02,자음과 모음
1341,myyy,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었습니다~,2020.10.02,자음과 모음
1342,jeonjh8953,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,목소리 좋으시네요,2020.10.02,자음과 모음
1343,catnap,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었습니다,2020.10.02,자음과 모음
1344,네이처파운드,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,재밌어요,2020.10.02,자음과 모음
1345,vwp425,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었어요,2020.10.02,자음과 모음
1346,handrake12,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,여행이 몹시도 고픈 요즘 귀로 듣는 여행 상상하는 여행으로 기분좋아요,2020.10.02,자음과 모음
1347,총총히걷기,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋은 가수의 목소리로 책을 읽을수있어 좋네요~~^^,2020.10.02,자음과 모음
1348,momo0511,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.02,자음과 모음
1349,크로스c,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.02,자음과 모음
1350,love1533,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,목소리좋네요~~잘듣고갑니다^.^,2020.10.02,자음과 모음
1351,민둘아,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.02,자음과 모음
1352,16LEVELZ,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,귀호강했네요ㅎㅎ,2020.10.02,자음과 모음
1353,원총수,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.02,자음과 모음
1354,떵깡,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋았어요,2020.10.02,자음과 모음
1355,딸순이낭,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,틔ㅓㅇ규,2020.10.02,자음과 모음
1356,앗싸라05,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었어요,2020.10.02,자음과 모음
1357,콘유,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.02,자음과 모음
1358,바티스타,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋네요,2020.10.02,자음과 모음
1359,미미노리,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,너무너무 좋아요,2020.10.02,자음과 모음
1360,라틈,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,여행 못가 아쉬움을 여기서 달랠수 있어 좋습니다.,2020.10.02,자음과 모음
1361,패니야,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,여행한 느낌이 나요~~,2020.10.02,자음과 모음
1362,꼬꼬리코돌격대,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,아주 좋습니다!! *^^*,2020.10.02,자음과 모음
1363,테스형,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,내용은 좋았다,2020.10.02,자음과 모음
1364,ehkim,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들을께요,2020.10.02,자음과 모음
1365,조르미0,80,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,사랑하기도바쁜세상,2020.10.02,자음과 모음
1366,denty77,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.02,자음과 모음
1367,심심한걸,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들을께여,2020.10.01,자음과 모음
1368,caesar000,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,기대됩니다,2020.10.01,자음과 모음
1369,tonikroos,80,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었어요,2020.10.01,자음과 모음
1370,shinmg1209,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.01,자음과 모음
1371,짱승히아로,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.01,자음과 모음
1372,silverphil,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,단순하게 접근하는 좋은 방법입니다.,2020.10.01,자음과 모음
1373,동그니채미니,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.01,자음과 모음
1374,oversky1,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.01,자음과 모음
1375,볼턴경,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋은내용입니다,2020.10.01,자음과 모음
1376,마르크그라프,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.01,자음과 모음
1377,Hoony1980,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,책이사고싶네요,2020.10.01,자음과 모음
1378,부산기장갈매기들,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋은내용,2020.10.01,자음과 모음
1379,1025khd,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.01,자음과 모음
1380,믿음소망사랑중엔망사,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,취미가 직업이되는거 부럽다,2020.10.01,자음과 모음
1381,한고연,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었어요,2020.10.01,자음과 모음
1382,amazio,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,유익한 내용 잘들었습니다.,2020.10.01,자음과 모음
1383,유로따리,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었습니다,2020.10.01,자음과 모음
1384,양윤창,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었습니다,2020.10.01,자음과 모음
1385,날윤,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었습니다~~,2020.10.01,자음과 모음
1386,은인자중,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었습니다.,2020.10.01,자음과 모음
1387,쌀까마,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘듣겠습니다,2020.10.01,자음과 모음
1388,깡통1,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,고맙습니다,2020.10.01,자음과 모음
1389,전력질주80,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘듣고 갑니다,2020.10.01,자음과 모음
1390,겁나빠른달팽이,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,감사합니다,2020.10.01,자음과 모음
1391,히든인천러브,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들어볼게요~~~,2020.10.01,자음과 모음
1392,양수,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,본인을 사랑합시다,2020.10.01,자음과 모음
1393,해피1003,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.01,자음과 모음
1394,비내림,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었읍니다,2020.10.01,자음과 모음
1395,가으나무,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,넘재밌어요,2020.10.01,자음과 모음
1396,daca5656,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.01,자음과 모음
1397,fofo,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋네요,2020.10.01,자음과 모음
1398,바른말쟁이,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,감사합니다.잘 듣겠습니다.,2020.10.01,자음과 모음
1399,75559,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,감사합니다,2020.10.01,자음과 모음
1400,cowboybaby,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋은 내용 잘 들었습니다,2020.10.01,자음과 모음
1401,깨달음,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.01,자음과 모음
1402,jcwo1262,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,감사합니다,2020.10.01,자음과 모음
1403,아드리아노,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,더욱이 현재는 가보지 못한 곳을 가보기 힘든곳을 다니고 있는것 같은 느낌,2020.10.01,자음과 모음
1404,꼭안아주세요,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.01,자음과 모음
1405,오리곰,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋네요,2020.10.01,자음과 모음
1406,리버티스트,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,율림이 있는 내용이네요,2020.10.01,자음과 모음
1407,yuj0715,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.01,자음과 모음
1408,maxday,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,누군가와 나누고 싶은 마음,2020.10.01,자음과 모음
1409,변경닉네임,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋은 내용입니다,2020.10.01,자음과 모음
1410,삼산길1대장,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습니다,2020.10.01,자음과 모음
1411,베이비붐,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었습나다~,2020.10.01,자음과 모음
1412,생과,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,흥미롭습니다. 잘 들었습니다.,2020.10.01,자음과 모음
1413,강아지구름,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,코로나 시대에 여행 가기 힘들 때 작가의 여행 이야기를 듣을 수 있는 좋은 시간이 될 거 같습니다,2020.10.01,자음과 모음
1414,7790,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었어요,2020.10.01,자음과 모음
1415,전파뚱띠,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,정말 유익한거 같아요.ㅋ,2020.10.01,자음과 모음
1416,독사황가,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.01,자음과 모음
1417,chichi04,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,Good~,2020.10.01,자음과 모음
1418,Bia,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들어보겠습니다,2020.10.01,자음과 모음
1419,익산군,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.01,자음과 모음
1420,블루윙즈95,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,흥미로운 컨텐츠,2020.10.01,자음과 모음
1421,conan34,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋네요,2020.10.01,자음과 모음
1422,쿵쿵따22,80,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,보통,2020.10.01,자음과 모음
1423,다크초코빵,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.01,자음과 모음
1424,초코빵,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.01,자음과 모음
1425,OMEGA트라이브,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋네요!!,2020.10.01,자음과 모음
1426,대룡리말바위,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.10.01,자음과 모음
1427,22johnkim,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,.,2020.10.01,자음과 모음
1428,현대111,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었어요,2020.10.01,자음과 모음
1429,제이콜,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,재미있네요!!!!!!!!,2020.10.01,자음과 모음
1430,pinktulip,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,"좋아요~*
여행떠나고싶어요!!!",2020.10.01,자음과 모음
1431,하드코어질럿,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,공감이 가요,2020.09.30,자음과 모음
1432,지구공주,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.09.30,자음과 모음
1433,꼬서,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.09.30,자음과 모음
1434,에스클레어,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋네요,2020.09.30,자음과 모음
1435,mukujun,50,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,대리만족??만족이라니요!!,2020.09.30,자음과 모음
1436,아봉쓰,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.09.30,자음과 모음
1437,Sky123000,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,공감이요..,2020.09.30,자음과 모음
1438,새콤달콤냠냠,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었어요,2020.09.30,자음과 모음
1439,DDSD2012,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,감동적이네요,2020.09.30,자음과 모음
1440,벅스턴,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘듣겠습니다,2020.09.30,자음과 모음
1441,hibae,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 듣겠습니다,2020.09.30,자음과 모음
1442,브람스00,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,고맙습니다,2020.09.30,자음과 모음
1443,랑랑공쥬마마,80,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들을게요,2020.09.30,자음과 모음
1444,별형,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들을게요,2020.09.30,자음과 모음
1445,희망2015,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,감사합니다,2020.09.30,자음과 모음
1446,영진최고,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,해외여행가고싶어여 ㅠ,2020.09.30,자음과 모음
1447,sure132,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,좋아요,2020.09.30,자음과 모음
1448,MAJESTIC78,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,아름다운 글과 풍경^^,2020.09.30,자음과 모음
1449,ddorg321,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘들었읍니다.,2020.09.30,자음과 모음
1450,gakgak,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,잘 들었습니다.,2020.09.30,자음과 모음
1451,ryu5084,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,감사합니다,2020.09.30,자음과 모음
1452,baikmg,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,성진환씨 반갑네요~,2020.09.30,자음과 모음
1453,da같이,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,목소리가 좋네요 잘 들었습니다,2020.09.30,자음과 모음
1454,JP,100,[성진환 낭독] 나조차 나를 사랑하지 못하고,성진환,변종모,기대기대,2020.09.30,자음과 모음
