,nickname,rating,title,voice,author,review,created,publish
517,짱승히아로,100,데일 카네기 인간관계론,민승우,데일 카네기,잘 들었어요~,2020.08.17,현대지성
518,꼬꼬리코돌격대,100,데일 카네기 인간관계론,민승우,데일 카네기,잘 들었습니다!! *^^*,2020.08.17,현대지성
519,dokyunman,100,데일 카네기 인간관계론,민승우,데일 카네기,재밌어요,2020.08.17,현대지성
520,고고잉,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들었네요,2020.08.17,현대지성
521,혁명동지정동지짱,100,데일 카네기 인간관계론,민승우,데일 카네기,좋은 글 잘들었습니다♥,2020.08.17,현대지성
522,hardstack7,100,데일 카네기 인간관계론,민승우,데일 카네기,좋네요,2020.08.17,현대지성
523,멋진날75,100,데일 카네기 인간관계론,민승우,데일 카네기,너무 잘들었어요,2020.08.17,현대지성
524,whitene,100,데일 카네기 인간관계론,민승우,데일 카네기,재밌게 잘들었어요,2020.08.17,현대지성
525,DDSD2012,100,데일 카네기 인간관계론,민승우,데일 카네기,들어볼만한거 같아요,2020.08.16,현대지성
526,ironman08,100,데일 카네기 인간관계론,민승우,데일 카네기,잘 들었습니다.,2020.08.16,현대지성
527,hamsik,100,데일 카네기 인간관계론,민승우,데일 카네기,재미있게 듣겠습니다,2020.08.16,현대지성
528,코끼리311,80,데일 카네기 인간관계론,민승우,데일 카네기,"전부 좋은 내용이다..    하지만  내가  살면서
내린  결론은  의지의   문제다..
작심삼일의  그것의  반증이다.",2020.08.16,현대지성
529,크림치즈볼,100,데일 카네기 인간관계론,민승우,데일 카네기,좋아요,2020.08.16,현대지성
530,에스클레어,100,데일 카네기 인간관계론,민승우,데일 카네기,항상 좋은 책이라고 말 많이 들었어요,2020.08.16,현대지성
531,donggrami,100,데일 카네기 인간관계론,민승우,데일 카네기,"카네기 좋네요~
좋은 컨텐츠 감사합니다~^^",2020.08.16,현대지성
532,sure132,100,데일 카네기 인간관계론,민승우,데일 카네기,좋아요,2020.08.16,현대지성
533,이혼계약,100,데일 카네기 인간관계론,민승우,데일 카네기,인간관계에 대해 잘 알게 되었습니다.,2020.08.16,현대지성
534,뜬구름0,100,데일 카네기 인간관계론,민승우,데일 카네기,이런거 좋아요 잘들었습니다,2020.08.16,현대지성
535,ha2,100,데일 카네기 인간관계론,민승우,데일 카네기,좋았습니다,2020.08.16,현대지성
536,베리2018,100,데일 카네기 인간관계론,민승우,데일 카네기,도움이 많이 되네요,2020.08.16,현대지성
537,천주영,100,데일 카네기 인간관계론,민승우,데일 카네기,인생에 도움이 된 유익한 영상!,2020.08.16,현대지성
538,cowboybaby,100,데일 카네기 인간관계론,민승우,데일 카네기,매우 잘 들었습니다 ~~,2020.08.16,현대지성
539,마르크그라프,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들었습니다,2020.08.16,현대지성
540,윰윰이지윰,100,데일 카네기 인간관계론,민승우,데일 카네기,감사합니다!,2020.08.16,현대지성
541,라틈,100,데일 카네기 인간관계론,민승우,데일 카네기,잘 듣겠습니다.,2020.08.16,현대지성
542,mbox2,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들었습니다 감사합니다,2020.08.16,현대지성
543,누캄프,100,데일 카네기 인간관계론,민승우,데일 카네기,좋은 내용 감사합니다.,2020.08.16,현대지성
544,s4o2o9n,100,데일 카네기 인간관계론,민승우,데일 카네기,잘 듣겠습니다..,2020.08.16,현대지성
545,싱글벙글영진,100,데일 카네기 인간관계론,민승우,데일 카네기,정말 유익하네요,2020.08.16,현대지성
546,림킴*,100,데일 카네기 인간관계론,민승우,데일 카네기,귀호강중,2020.08.16,현대지성
547,jsonlimfai,100,데일 카네기 인간관계론,민승우,데일 카네기,믿고 들어보겠습니다.,2020.08.16,현대지성
548,gianis,100,데일 카네기 인간관계론,민승우,데일 카네기,이건 아주 유명한 일종의 고전이 됐죠. 잘 듣겠습니다 ㅎㅎ,2020.08.16,현대지성
549,조코비형,100,데일 카네기 인간관계론,민승우,데일 카네기,흥미롭네요,2020.08.16,현대지성
550,부산기장갈매기들,100,데일 카네기 인간관계론,민승우,데일 카네기,좋은 내용,2020.08.16,현대지성
551,요조,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들었어요,2020.08.16,현대지성
552,쌀까마,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들었습니다,2020.08.16,현대지성
553,듣고있어요,100,데일 카네기 인간관계론,민승우,데일 카네기,클라스는 영원하다.,2020.08.16,현대지성
554,kwonjkim,100,데일 카네기 인간관계론,민승우,데일 카네기,たのしかった,2020.08.15,현대지성
555,슬로우볼,100,데일 카네기 인간관계론,민승우,데일 카네기,정말 잘들었습니다,2020.08.15,현대지성
556,겁나빠른달팽이,100,데일 카네기 인간관계론,민승우,데일 카네기,감사합니다,2020.08.15,현대지성
557,cromye12,100,데일 카네기 인간관계론,민승우,데일 카네기,너무  좋네요,2020.08.15,현대지성
558,꿈을먹는아이,100,데일 카네기 인간관계론,민승우,데일 카네기,역시 명작입니다,2020.08.15,현대지성
559,silverphil,100,데일 카네기 인간관계론,민승우,데일 카네기,생활의 지혜 많이 경험해보고 싶습니다.,2020.08.15,현대지성
560,변경닉네임,100,데일 카네기 인간관계론,민승우,데일 카네기,좋은 내용입니다,2020.08.15,현대지성
561,Kokomokkj,100,데일 카네기 인간관계론,민승우,데일 카네기,Very good guy,2020.08.15,현대지성
562,22johnkim,100,데일 카네기 인간관계론,민승우,데일 카네기,.,2020.08.15,현대지성
563,동화고덕배,100,데일 카네기 인간관계론,민승우,데일 카네기,와 기대됩니다,2020.08.15,현대지성
564,꾸우레복검,100,데일 카네기 인간관계론,민승우,데일 카네기,너무좋네요 ㅎㅎ,2020.08.15,현대지성
565,chem1,100,데일 카네기 인간관계론,민승우,데일 카네기,좋습니다,2020.08.15,현대지성
566,숫사슴,100,데일 카네기 인간관계론,민승우,데일 카네기,좋아요,2020.08.15,현대지성
567,상렬이형,100,데일 카네기 인간관계론,민승우,데일 카네기,좋습니다,2020.08.15,현대지성
568,대한미국만세,100,데일 카네기 인간관계론,민승우,데일 카네기,좋아요,2020.08.15,현대지성
569,골건적,100,데일 카네기 인간관계론,민승우,데일 카네기,명작은 역시 다르네요,2020.08.15,현대지성
570,던힐발란스,100,데일 카네기 인간관계론,민승우,데일 카네기,인간관계에서나  사회생활에서도 널리 유용허게 쓸수있을것같아요,2020.08.15,현대지성
571,swagger,100,데일 카네기 인간관계론,민승우,데일 카네기,"변치않는 고전의 힘
카네기 인간관계론",2020.08.15,현대지성
572,머스크VD,100,데일 카네기 인간관계론,민승우,데일 카네기,"사람이 일을 그만두는 가장큰 이유가 일자체의 어려움 때문이 아닌  직장내 인간관계에서 어려움을 겪어서라고 하더라구요. 그런의미에서 인간관계를 원활하도록 도와주는 책정도로 이책을 설명하면 데일카네기가 섭섭해할것 같아요ㅎ. 인간관계를 원활하게 도와줌으로 그에 따른 사회생활이 원활해지고 인간관계에 쏟을 스트레스를 업무에 온전히 쏟을수있는..! 그러면 성공이 따라오겠죠?ㅎ 굳이 거창한성공은 아니더라도 책을 보기전 과 본 후 확실히 달라지는 기분은 느껴집니다.  직장뿐아니라 주변 친구들,사람들 을 어서 만나고 싶은 생각이드는.   책에 쓰여진 많은 예시들은 실행하기어려운게 아니더군요. 남이 아닌 자신을 조금만 바꾸면 되더군요 너무 값진 책입니다. 사람들 만나는시간이 설레어지는  마법같은 책!",2020.08.15,현대지성
573,장돌목공,100,데일 카네기 인간관계론,민승우,데일 카네기,베리굿,2020.08.15,현대지성
574,샌디쿠팩스,100,데일 카네기 인간관계론,민승우,데일 카네기,좋아요. 잘 들었습니다~,2020.08.15,현대지성
575,lennonian,100,데일 카네기 인간관계론,민승우,데일 카네기,흥미로운 이야기네요,2020.08.15,현대지성
576,말랑말랑귤,100,데일 카네기 인간관계론,민승우,데일 카네기,시대를 뛰어넘는 인간관계에 관한 고민을 어떻게 풀어줄지 기대됩니다.,2020.08.15,현대지성
577,구양신공x장무기,100,데일 카네기 인간관계론,민승우,데일 카네기,유익하고 많이 배워갑니다!,2020.08.15,현대지성
578,이좃까야,100,데일 카네기 인간관계론,민승우,데일 카네기,좋인요 구독했어요,2020.08.15,현대지성
579,그레이빈,100,데일 카네기 인간관계론,민승우,데일 카네기,귀에 쏙쏙 잘듵려서 좋아요..^^,2020.08.15,현대지성
580,놀아줘제발,100,데일 카네기 인간관계론,민승우,데일 카네기,좋음,2020.08.15,현대지성
581,초코빵,100,데일 카네기 인간관계론,민승우,데일 카네기,기대됩니더,2020.08.15,현대지성
582,da같이,100,데일 카네기 인간관계론,민승우,데일 카네기,잘 들을게요,2020.08.15,현대지성
583,이매지네이션,60,데일 카네기 인간관계론,민승우,데일 카네기,인간관계를 잘 하는 사람들은 이런 책을 읽지도 않았다는...,2020.08.15,현대지성
584,김대물,100,데일 카네기 인간관계론,민승우,데일 카네기,들을수록 좋아요~~~~,2020.08.15,현대지성
585,jiny103,100,데일 카네기 인간관계론,민승우,데일 카네기,빨리 보거싶ㄴ에ㅕ,2020.08.15,현대지성
586,그리고뭉게구름,100,데일 카네기 인간관계론,민승우,데일 카네기,단순하고 실용적인 원칙들로 복잡한 인간관계에 대한 우리의 고민을 명쾌하게 해결해 주는것같다.,2020.08.15,현대지성
587,handrake12,100,데일 카네기 인간관계론,민승우,데일 카네기,사회생활을 오래할수록 나이를 먹을수록 어려운게 인간관계인데 인간관계론을 들으면서 나는 어떻게 사람을 대하는가에 대해 반성하게 됩니다,2020.08.15,현대지성
588,estyu,100,데일 카네기 인간관계론,민승우,데일 카네기,"이거 예전에 인간관계론 만화로 봤었는데..
오디오북이라니.. 더 집중력있게 다시 들을수있게 되어서 좋아요:)",2020.08.15,현대지성
589,애국보수끝년,100,데일 카네기 인간관계론,민승우,데일 카네기,주변 사람들과의 관계를 다시한번 생각해보게되는 오디오북이었습니다,2020.08.15,현대지성
590,가시없는선인장,100,데일 카네기 인간관계론,민승우,데일 카네기,다큐를 듣는듯한 성우의 목소리가 설득력있게 들립니다^^,2020.08.15,현대지성
591,MAJESTIC78,100,데일 카네기 인간관계론,민승우,데일 카네기,"인간관계에 있어서 메뉴얼과 같은 책
사람도 성격마다 패턴이 있고 특성이 있어서
유의깊게 생각하고 파악 하다 보면
보다 좋은 관계를 만들수 있습니다",2020.08.15,현대지성
592,JP,100,데일 카네기 인간관계론,민승우,데일 카네기,흐음,2020.08.15,현대지성
593,nc다이노스우승,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들었습니다,2020.08.15,현대지성
594,baboss,100,데일 카네기 인간관계론,민승우,데일 카네기,좋아요!,2020.08.15,현대지성
595,완벽완전팟방,100,데일 카네기 인간관계론,민승우,데일 카네기,잘 들었습니다,2020.08.15,현대지성
596,빠라까라빠라,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들었습니다,2020.08.15,현대지성
597,레전드03,100,데일 카네기 인간관계론,민승우,데일 카네기,"실생활에 도움이 많이 되는 내용인거 같아서 좋습니다
성우의 안정적인 목소리도 좋은거 같아요",2020.08.15,현대지성
598,miltaiji,100,데일 카네기 인간관계론,민승우,데일 카네기,좋아요!,2020.08.15,현대지성
599,김환마이크켜졌나요,100,데일 카네기 인간관계론,민승우,데일 카네기,정말 좋습니다!!!,2020.08.15,현대지성
600,또도스비엔또스,100,데일 카네기 인간관계론,민승우,데일 카네기,감사합니다:),2020.08.15,현대지성
601,자라32,90,데일 카네기 인간관계론,민승우,데일 카네기,잠들었습니다 ㅎ,2020.08.15,현대지성
602,밤턴소년단,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들었습니다.,2020.08.15,현대지성
603,마음이음2,100,데일 카네기 인간관계론,민승우,데일 카네기,잘듣겠습니다.감사합니다,2020.08.15,현대지성
604,ㅂㅌㅅ,100,데일 카네기 인간관계론,민승우,데일 카네기,거의 100년전 미국에서 분석된 소스가 현재 우리의 인간관계에도 도움을 줄 수 있다면... 진짜 정수 일거란 생각이 드네요.,2020.08.15,현대지성
605,필신기독야,100,데일 카네기 인간관계론,민승우,데일 카네기,유명한 책을 오디오로도 만나게 되네요.,2020.08.15,현대지성
606,kimsfull,100,데일 카네기 인간관계론,민승우,데일 카네기,"인간관계의 기본원칙, 사람의 호감을 얻고,설득하는 방법 등을  알기 쉽고 공감 되는 내용도 좋았고 차분하고 안정감있는 성우분의  목소리에  종이책으로  느낄 수 없는  감동이 전해집니다 감사한 시간 이었습니다",2020.08.15,현대지성
607,시에라마드레,100,데일 카네기 인간관계론,민승우,데일 카네기,목소리가 굉장히 편안하네요 종이책도 읽어보고 싶어요~^^,2020.08.15,현대지성
608,gj주,100,데일 카네기 인간관계론,민승우,데일 카네기,잘 들었습니다,2020.08.14,현대지성
609,미소천사5554,100,데일 카네기 인간관계론,민승우,데일 카네기,갖고싶다 종이책,2020.08.14,현대지성
610,pinktulip,100,데일 카네기 인간관계론,민승우,데일 카네기,"우와~* 좋네요~^^
잘들었습니다^^
종이책으로도 읽어보고싶어요~^^!!",2020.08.14,현대지성
611,pknu80,100,데일 카네기 인간관계론,민승우,데일 카네기,유익하네요 잘 들었어요,2020.08.14,현대지성
612,biotite,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들었습니다 좋아요,2020.08.14,현대지성
613,지구공주,100,데일 카네기 인간관계론,민승우,데일 카네기,유익하네요,2020.08.14,현대지성
614,내딸은못주네,100,데일 카네기 인간관계론,민승우,데일 카네기,유익하고 좋은내용 감사합니다,2020.08.14,현대지성
615,세인트케이,100,데일 카네기 인간관계론,민승우,데일 카네기,요즘어 더 와닿는 글 같습니다,2020.08.14,현대지성
616,마임,100,데일 카네기 인간관계론,민승우,데일 카네기,"살아오면서 힘든게 인간관계 였는데
유익한 책이네요 
진작 읽었더라믄 많은 도움이 되었을듯
감사합니다",2020.08.14,현대지성
617,홍홍37,100,데일 카네기 인간관계론,민승우,데일 카네기,아주 유익합니다,2020.08.14,현대지성
618,벨로체,100,데일 카네기 인간관계론,민승우,데일 카네기,"더 나은 삶, 더 나은 인간관계를 위해 꼭 읽어보아야 할 책이라고 생각합니다.",2020.08.14,현대지성
619,factcheck,100,데일 카네기 인간관계론,민승우,데일 카네기,인맥왕으로 태어나겠습니다.,2020.08.14,현대지성
620,총총히걷기,100,데일 카네기 인간관계론,민승우,데일 카네기,"인간관계는 시대, 공간,문화 등을 떠나 큰 관심사이자 동시에 고민거리이기도 하다. 이런 흥미로운 소재를 진지하게 연구하고 풀어낸 이 책을 들으며 읽으니 흥미롭고 훨씬 쉽게 들린다.",2020.08.14,현대지성
621,블루윙즈95,100,데일 카네기 인간관계론,민승우,데일 카네기,잘듣겠습니다,2020.08.14,현대지성
622,baikmg,100,데일 카네기 인간관계론,민승우,데일 카네기,성우님 목소리 좋으시네요. 내용은 좀 어려운 것 같아요,2020.08.14,현대지성
623,Django,100,데일 카네기 인간관계론,민승우,데일 카네기,카네기홀,2020.08.14,현대지성
624,initialj,100,데일 카네기 인간관계론,민승우,데일 카네기,인간관계를 다시한번  생각하게되네요,2020.08.14,현대지성
625,네이처파운드,100,데일 카네기 인간관계론,민승우,데일 카네기,재밌겠네요,2020.08.14,현대지성
626,손수호의K2원정대,100,데일 카네기 인간관계론,민승우,데일 카네기,재밌어요,2020.08.14,현대지성
627,아산둔포황소야,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들을게요,2020.08.14,현대지성
628,daca5656,100,데일 카네기 인간관계론,민승우,데일 카네기,예전에 읽은것 같은 기억이 나네요,2020.08.14,현대지성
629,심심한걸,100,데일 카네기 인간관계론,민승우,데일 카네기,예전에 책 사다놓고 안읽고 있는데 요거 한번 도전해서 들어볼께여,2020.08.14,현대지성
630,나의예쁜삶,100,데일 카네기 인간관계론,민승우,데일 카네기,"성우님들 목소리도 편안하고, 더빙느낌 연기도 흥미롭네요^^  다음화가 기대되네요",2020.08.14,현대지성
631,Chivarly,100,데일 카네기 인간관계론,민승우,데일 카네기,"인간관계에서 인간은 없고 관계만 남은 세상에서, 다시금 인간관계가 어떠하면 좋을지 생각하며 들으면 좋을것 같네요.",2020.08.14,현대지성
632,구로구오류동지니공방,100,데일 카네기 인간관계론,민승우,데일 카네기,흥미롭네요. 듣기 좋아요.,2020.08.14,현대지성
633,펭수펭하펭바,100,데일 카네기 인간관계론,민승우,데일 카네기,성우님 목소리도 좋고 좋내요,2020.08.14,현대지성
634,청춘의나그네,60,데일 카네기 인간관계론,민승우,데일 카네기,"처세술이란 말을 싫어 하지만 다양한 사람들 사이에서 살아가려면 카네기 인간관계론은 매우 좋다고 생각합니다.

오디오 읽어주기 마음에 듭니다.  ^^",2020.08.14,현대지성
635,알렉스퍼기,100,데일 카네기 인간관계론,민승우,데일 카네기,정말 유익합니다,2020.08.14,현대지성
636,대룡리말바위,100,데일 카네기 인간관계론,민승우,데일 카네기,오디오 좋네요,2020.08.14,현대지성
637,고트프리트,100,데일 카네기 인간관계론,민승우,데일 카네기,책으로 보다 오디오로 들으니 색다르네요.,2020.08.14,현대지성
638,초코카라멜,100,데일 카네기 인간관계론,민승우,데일 카네기,책은 아는데 오디오북 나와서 좋네요,2020.08.14,현대지성
639,이작까,100,데일 카네기 인간관계론,민승우,데일 카네기,책으로 봤는데 오디오도 좋네요,2020.08.14,현대지성
640,mymoon,100,데일 카네기 인간관계론,민승우,데일 카네기,좋은책을 오디오북으로 들을수있어 즐청하니다,2020.08.14,현대지성
641,어깨깡패님,100,데일 카네기 인간관계론,민승우,데일 카네기,오디오북 너무 잘 들었습니다~ 책으로도 읽고 싶네요ㅎㅎ,2020.08.14,현대지성
642,간디가빛나는밤에,100,데일 카네기 인간관계론,민승우,데일 카네기,너무 좋은 오디오 북이네요,2020.08.14,현대지성
643,건바이건,100,데일 카네기 인간관계론,민승우,데일 카네기,오디오북 최고에요,2020.08.14,현대지성
644,chichi04,100,데일 카네기 인간관계론,민승우,데일 카네기,책 받고싶어요,2020.08.14,현대지성
645,나요저요,100,데일 카네기 인간관계론,민승우,데일 카네기,오디오북으로 나와서 좋아요,2020.08.14,현대지성
646,새콤달콤냠냠,100,데일 카네기 인간관계론,민승우,데일 카네기,오디오북은 집안일하면서 들으면 시간절약돼서 좋아요,2020.08.14,현대지성
647,아도르,100,데일 카네기 인간관계론,민승우,데일 카네기,우리나라도 철학교육을 강화해서 카네기같은 사람들이 많이 배출되었음합니다. 점점 철학과 사상이 부재한 나라되는거같아 안타깝습니다,2020.08.14,현대지성
648,Hoony1980,100,데일 카네기 인간관계론,민승우,데일 카네기,틈틈히 들으면서  좋은삶의 지혜른  배우게되네요.편안한  톤 아주좋네요,2020.08.14,현대지성
649,하미슬이,90,데일 카네기 인간관계론,민승우,데일 카네기,워렌버핏의 인생을 바꾼 책이다.,2020.08.14,현대지성
650,혜찌니,100,데일 카네기 인간관계론,민승우,데일 카네기,인간의 마음을 사로 잡는 방법이 무엇일까?,2020.08.14,현대지성
651,가을아침더뉴스룸,100,데일 카네기 인간관계론,민승우,데일 카네기,전통있는 책으로 지금도 저의 삶애 돛단배처럼 길을 제시해주네요,2020.08.14,현대지성
652,깨달음,100,데일 카네기 인간관계론,민승우,데일 카네기,감사합니다,2020.08.14,현대지성
653,짬짜면대장,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들을께용 감사합니다,2020.08.14,현대지성
654,amazio,100,데일 카네기 인간관계론,민승우,데일 카네기,"처세술 자체보다는 그렇게 해야 하는 이유에 집중하게 하고, 연신 고개를 끄덕이게 한다.",2020.08.14,현대지성
655,iy56,100,데일 카네기 인간관계론,민승우,데일 카네기,잘 듣겠습니다.,2020.08.14,현대지성
656,love1533,100,데일 카네기 인간관계론,민승우,데일 카네기,좋은정보입니다~~한번읽어보고싶은책이었습니다~~,2020.08.14,현대지성
657,구구구통닭,100,데일 카네기 인간관계론,민승우,데일 카네기,좋아요~,2020.08.14,현대지성
658,촛불하나더,100,데일 카네기 인간관계론,민승우,데일 카네기,책으로 읽었는데 좋은 기회가 될거 같아요,2020.08.14,현대지성
659,레모나산임,100,데일 카네기 인간관계론,민승우,데일 카네기,감사합니다,2020.08.14,현대지성
660,평범한진리,100,데일 카네기 인간관계론,민승우,데일 카네기,"책으로만 접햇던 데일카네기
잘들엇어요",2020.08.14,현대지성
661,하얀사슴,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들었습니다,2020.08.14,현대지성
662,익산군,100,데일 카네기 인간관계론,민승우,데일 카네기,잘들었 습니다,2020.08.14,현대지성
663,Marcellin,100,데일 카네기 인간관계론,민승우,데일 카네기,유익한 내용을 오디오북으로 들으니 좋네요.,2020.08.14,현대지성
664,시립,100,데일 카네기 인간관계론,민승우,데일 카네기,잘 들었습니다~,2020.08.14,현대지성
665,사유의거처,100,데일 카네기 인간관계론,민승우,데일 카네기,"좋은 콘텐츠네요
기대할게요ㅎ",2020.08.14,현대지성
666,은서야,100,데일 카네기 인간관계론,민승우,데일 카네기,기대하고있습니다,2020.08.14,현대지성
667,thestone,100,데일 카네기 인간관계론,민승우,데일 카네기,"카네기 관심 많았는데
이렇게 듣네요ㅎ
감사합니다",2020.08.14,현대지성
668,욱이후배,100,데일 카네기 인간관계론,민승우,데일 카네기,좋아요,2020.08.14,현대지성
669,이앤일,80,데일 카네기 인간관계론,민승우,데일 카네기,책으로 접했는데 오디오로 들으니  좋아요,2020.08.14,현대지성
670,gakgak,100,데일 카네기 인간관계론,민승우,데일 카네기,많이 도움되네요,2020.08.14,현대지성
671,꺆꺆꺆,100,데일 카네기 인간관계론,민승우,데일 카네기,좋아요,2020.08.14,현대지성
672,양윤창,100,데일 카네기 인간관계론,민승우,데일 카네기,좋네요,2020.08.14,현대지성
673,rongo,100,데일 카네기 인간관계론,민승우,데일 카네기,기대됩니다,2020.08.14,현대지성
674,YSCHOI17,100,데일 카네기 인간관계론,민승우,데일 카네기,좋은 내용이네요.,2020.08.14,현대지성
675,꿀펭수,100,데일 카네기 인간관계론,민승우,데일 카네기,감사합니다,2020.08.14,현대지성
676,벅스턴,100,데일 카네기 인간관계론,민승우,데일 카네기,흥미돋,2020.08.14,현대지성
677,아쮸,100,데일 카네기 인간관계론,민승우,데일 카네기,사회 생활을 하면서 인간관계에 힘들어 하던 차에 이 책을 접하게 됐어요. 저와 같은 분들께 추천합니다.,2020.08.07,현대지성
678,궤물,100,데일 카네기 인간관계론,민승우,데일 카네기,다양한 사례가 많이 나와서 실생활에 적용하기 좋았어요.,2020.08.06,현대지성
679,Sing어Song,100,딜리트,,김유열,너무나 유익한 내용이네요~ 좋아요~ 좋아~ :),2019.12.18,쌤앤파커스
680,복돌보리,80,딜리트,,김유열,세계테마기행 팬입니다~ 반갑습니다^^,2019.12.03,쌤앤파커스
681,공연사진가,100,딜리트,,김유열,책으로 만났던 딜리트를 오디오로 듣게되어 매우 기쁘네요. ^^,2019.12.03,쌤앤파커스
682,아힌,100,딜리트,,김유열,듣기 좋습니다,2019.12.03,쌤앤파커스
683,멜버른,100,딜리트,,김유열,목소리 갸좋네여,2019.12.03,쌤앤파커스
684,옐키,100,딜리트,,김유열,유익하네요 딜리트함으로써 얻어지는 새로운다른 것이 있다는 생각이 참 좋네요,2019.12.03,쌤앤파커스
685,raide,100,딜리트,,김유열,기대됩니다,2019.12.03,쌤앤파커스
686,타나한,70,딜리트,,김유열,"기대되네요
다운함",2019.12.03,쌤앤파커스
687,박종윤존맛,80,딜리트,,김유열,기대되네요,2019.12.03,쌤앤파커스
688,볼빨기김덕배,70,딜리트,,김유열,좋습미다,2019.12.03,쌤앤파커스
689,불꽃김반장,40,딜리트,,김유열,소리좋습니다,2019.12.03,쌤앤파커스
690,파이팅팡팡팡,100,딜리트,,김유열,잘들었슴,2019.12.03,쌤앤파커스
691,하마놈,100,딜리트,,김유열,잘들었어요,2019.12.03,쌤앤파커스
692,잎이,80,딜리트,,김유열,잘 듣겠습니다~,2019.12.03,쌤앤파커스
693,이용이용이용,100,딜리트,,김유열,꿀잼이네요,2019.12.03,쌤앤파커스
694,한목잡자,100,딜리트,,김유열,재미있습니다,2019.12.03,쌤앤파커스
695,JTY,100,딜리트,,김유열,잘 들었습니다.,2019.12.03,쌤앤파커스
696,돈love82,50,딜리트,,김유열,잘들었어여~,2019.12.03,쌤앤파커스
697,최욱빠,60,딜리트,,김유열,구매,2019.12.03,쌤앤파커스
698,뱩섀얜,60,딜리트,,김유열,굳,2019.12.03,쌤앤파커스
699,코끼리311,30,딜리트,,김유열,"처음부터  끝까지  자기자랑이며  말장난일
뿐이다.",2019.12.03,쌤앤파커스
700,셩샤인,100,딜리트,,김유열,추천합니다,2019.12.03,쌤앤파커스
701,힉스입자,100,딜리트,,김유열,흥미롭습니다,2019.12.03,쌤앤파커스
702,오소리로소이다,100,딜리트,,김유열,오오~~ 기대되네요.,2019.12.03,쌤앤파커스
703,안물어봄,100,딜리트,,김유열,추천합니다 꼭 들어보세요,2019.12.03,쌤앤파커스
704,chemiok,90,딜리트,,김유열,내용도 전달력도 좋으네요!,2019.12.03,쌤앤파커스
705,제이스권,80,딜리트,,김유열,"좋은  컨텐츠네요
구도ㆍㄱ",2019.12.03,쌤앤파커스
706,급하게직직은금물,80,딜리트,,김유열,조으네요,2019.12.03,쌤앤파커스
707,balls,100,딜리트,,김유열,유익한 내용 감사합니다~,2019.12.03,쌤앤파커스
708,요요제로,100,딜리트,,김유열,집중해서 경청합니다.,2019.12.03,쌤앤파커스
709,예선파파,60,딜리트,,김유열,좋은 내용 잘 들었습니다,2019.12.03,쌤앤파커스
710,한불휘3,60,딜리트,,김유열,잘들었습니다,2019.12.03,쌤앤파커스
711,투깡냉,80,딜리트,,김유열,들을만해요,2019.12.03,쌤앤파커스
712,어ㅏ눠너,90,딜리트,,김유열,좋아요,2019.12.03,쌤앤파커스
713,흥칫뿡꽥,100,딜리트,,김유열,깊이 있는 내용이 너무 좋네요,2019.12.03,쌤앤파커스
714,sksjsp,90,딜리트,,김유열,좋아요 ㄷㄷㄷ,2019.12.03,쌤앤파커스
715,수원의권창훈,100,딜리트,,김유열,좋아요,2019.12.03,쌤앤파커스
716,생선92,100,딜리트,,김유열,좋아요,2019.12.03,쌤앤파커스
717,houyhnhnm,80,딜리트,,김유열,책읽어보고싶네요,2019.12.03,쌤앤파커스
718,쥐졷최욱,90,딜리트,,김유열,굿,2019.12.03,쌤앤파커스
719,아드리아노,100,딜리트,,김유열,책을 저자의 목소리로 표현을 들을수 있어서 좋아요,2019.12.03,쌤앤파커스
720,넓은바다7,90,딜리트,,김유열,책으로 읽어보고 싶네요. 내용이 좋습니다,2019.12.03,쌤앤파커스
721,meliajin,100,딜리트,,김유열,흠..일단 재밌게 들었습니다,2019.12.03,쌤앤파커스
722,cocoda,100,딜리트,,김유열,역시. 좋네요 ㅋㅋ,2019.12.03,쌤앤파커스
723,뻑이,100,딜리트,,김유열,좋다... 좋아 들어야징..ㅋ,2019.12.03,쌤앤파커스
724,현자의돌,60,딜리트,,김유열,나쁘지 않네요. 도올 선생 에피소드  ㅣㄴ상적이네요. 그때 신드롬이었는데... ㅇᆢㅂㅅ앨 안한게 별 없는 사람인데..  가진게 ㄴᆢ무 없어어요.. ㅠㅠ,2019.12.03,쌤앤파커스
725,세피로트,80,딜리트,,김유열,"삭제(딜리트) ㅡ 혁신
연관이 상당히 있는 단어군요",2019.12.03,쌤앤파커스
726,kimsfull,100,딜리트,,김유열,딜리트가 창조의 원천이 된다는 작가분의 말씀에 많은 공감이 됩니다,2019.12.03,쌤앤파커스
727,꼭안아주세요,80,딜리트,,김유열,잘들 었어요,2019.12.03,쌤앤파커스
728,jrcap1,100,딜리트,,김유열,좋아요,2019.12.03,쌤앤파커스
